"STATUS","INCOME","PS_LAPSE1","SECTOR","PAYMENT_MODE","PAYER_GENDER","INSURED_GENDER","PRODUCT_GROUP","PAYER_AGE_GROUP","PREMIUM","TERM","PAYER_MARITAL_STATUS","INSURED_MARITAL_STATUS","COMPANY_NAME","OCCUPATION_DESC1","PAYPOINT_NAME"
"ACT",3300,77.4193548387097,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","INVEST","26-35",210,30,"S","S","COMP19","CLERK","Otherwise"
"ACT",2147,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","MALE","MALE","FUNERAL","26-35",96.08,99,"M","M","COMP121","LABOURER","PAYPOINT223"
"ACT",6444,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","RSO","FEMALE","FEMALE","FUNERAL","26-35",382.53,99,"M","M","COMP19","Otherwise","PAYPOINT224"
"LAP",4500,90.2439024390244,"CORPORATE/FINANCE/ADMINISTRATION","ASO","FEMALE","FEMALE","RISK","26-35",179,20,"M","M","COMP19","Otherwise","Otherwise"
"ACT",6418,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","FUNERAL","26-35",140.08,99,"M","M","COMP41","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"ACT",1003,78.6043713655504,"LABOUR/GENERAL/MANUAL","RSO","FEMALE","FEMALE","FUNERAL","18-25",277.48,99,"S","S","COMP19","Otherwise","PAYPOINT223"
"ACT",1295,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","RSO","FEMALE","FEMALE","FUNERAL","26-35",147.09,99,"S","S","COMP84","Otherwise","PAYPOINT223"
"LAP",2000,78.6043713655504,"LABOUR/GENERAL/MANUAL","ADD","MALE","MALE","INVEST","26-35",105,33,"S","S","COMP19","LABOURER","PAYPOINT202"
"ACT",2800,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",205,10,"S","S","COMP19","Otherwise","PAYPOINT21"
"ACT",2004,79.1666666666667,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","RISK","26-35",110.25,5,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",4860,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",100,25,"S","S","COMP95","SKILLED SEMI SKILLED","PAYPOINT378"
"ACT",7000,81.5533980582524,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","RISK","36-45",400,15,"M","M","COMP19","Otherwise","PAYPOINT202"
"ACT",1000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",201.32,11,"M","UNKNOWN","COMP19","PROFESSIONAL CLERICAL","PAYPOINT202"
"ACT",4062,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",165,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"LAP",1120,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",144.43,99,"S","S","COMP19","SKILLED SEMI SKILLED","PAYPOINT21"
"ACT",3402,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",294.94,99,"M","M","COMP19","MANAGER","Otherwise"
"ACT",4523,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","18-25",236.5,41,"S","S","COMP102","TEACHER","PAYPOINT224"
"ACT",6813,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","INVEST","36-45",100,20,"M","M","Otherwise","TEACHER","PAYPOINT224"
"LAP",2733,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","ADD","FEMALE","FEMALE","FUNERAL","36-45",136,99,"M","M","COMP95","Otherwise","PAYPOINT381"
"ACT",2190,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","RISK","26-35",105,20,"S","S","Otherwise","Otherwise","Otherwise"
"ACT",2332,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","18-25",138.92,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"CAN",5610,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","36-45",270.12,99,"M","M","COMP19","Otherwise","PAYPOINT224"
"ACT",1103,78.6043713655504,"SERVICES/SANITATION/PROCESSING","RSO","FEMALE","FEMALE","INVEST","26-35",100,25,"S","S","COMP121","CLEANER","PAYPOINT223"
"ACT",2401,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","INVEST","26-35",180,10,"M","M","COMP19","OPERATOR OTHER THAN COMPUTER","Otherwise"
"ACT",3407,86.9565217391304,"CONSTRUCTION/TRADES/CRAFTWORK","DSO","MALE","MALE","INVEST","26-35",153.74,11,"M","M","COMP19","Otherwise","Otherwise"
"CAN",1032,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","RISK","26-35",168,25,"S","S","COMP121","SKILLED SEMI SKILLED","PAYPOINT76"
"CAN",1490,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","FEMALE","FUNERAL","36-45",115,99,"S","S","COMP41","Otherwise","PAYPOINT223"
"ACT",5095,93.5483870967742,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","FEMALE","FEMALE","RISK","26-35",75,25,"S","S","COMP19","SCHOLAR OR STUDENT","PAYPOINT224"
"CAN",1924,85.2941176470588,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","RISK","18-25",155,42,"S","S","COMP102","POLICE OFFICER","PAYPOINT224"
"ACT",4178,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","FUNERAL","46-55",162,99,"M","M","COMP41","Otherwise","PAYPOINT224"
"ACT",5043.5,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","INVEST","26-35",225,25,"M","M","COMP19","Otherwise","PAYPOINT202"
"LAP",1096,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","18-25",129,25,"S","S","COMP95","Otherwise","PAYPOINT202"
"LAP",8186,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","DSO","MALE","MALE","FUNERAL","36-45",229.95,99,"M","M","COMP95","SECURITY OFFICER  WATCHMAN","Otherwise"
"ACT",4388,78.6043713655504,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","RSO","MALE","MALE","FUNERAL","26-35",186.38,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",6316,93.5833333333333,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","18-25",174.25,5,"S","S","COMP19","TEACHER","PAYPOINT224"
"LAP",950,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","MALE","MALE","RISK","36-45",130,5,"S","S","COMP95","CLEANER","PAYPOINT378"
"ACT",13577,80.7017543859649,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","UNKNOWN","26-35",445.5,25,"S","S","Otherwise","PROFESSIONAL CLERICAL","PAYPOINT224"
"ACT",2490,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",211,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"SUR",2455,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","DSO","MALE","MALE","RISK","26-35",110,25,"M","M","COMP156","DRIVER OTHER THAN CHAUFFEUR","Otherwise"
"ACT",2856,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","FEMALE","FEMALE","FUNERAL","18-25",132.51,99,"S","S","COMP121","Otherwise","PAYPOINT224"
"LAP",3000,74.6268656716418,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",213,25,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT202"
"LAP",9000,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",380.1,99,"S","S","COMP19","MANAGER","PAYPOINT381"
"ACT",8211,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","ADD","MALE","MALE","RISK","26-35",205,10,"S","S","COMP19","Otherwise","PAYPOINT21"
"ACT",5952,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","FEMALE","FUNERAL","26-35",377.22,99,"M","M","COMP74","Otherwise","Otherwise"
"ACT",3000,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",263.08,99,"M","M","Otherwise","Otherwise","PAYPOINT21"
"SUR",4045,85.4430379746835,"CORPORATE/FINANCE/ADMINISTRATION","RSO","FEMALE","FEMALE","RISK","36-45",190,25,"S","S","Otherwise","CLERK","PAYPOINT224"
"ACT",1700,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","36-45",141.89,99,"S","S","COMP95","SKILLED SEMI SKILLED","PAYPOINT202"
"CAN",7707,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","MALE","MALE","RISK","26-35",180,37,"S","S","Otherwise","NURSING MATRONS OR SISTERS AND QUALIFIED NURSE","PAYPOINT224"
"ACT",6000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",140.7,99,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT381"
"ACT",1300,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","FUNERAL","26-35",104,99,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"ACT",6193,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",155,12,"S","M","COMP71","PROFESSIONAL CLERICAL","PAYPOINT224"
"ACT",1731,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","RSO","FEMALE","FEMALE","FUNERAL","36-45",175,99,"M","M","Otherwise","COOK  CATERING","PAYPOINT223"
"ACT",1000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",145,99,"M","M","Otherwise","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",20401,92.0792079207921,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","MALE","MALE","INVEST","36-45",100,21,"M","M","COMP41","Otherwise","PAYPOINT381"
"CAN",1000,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","FEMALE","FEMALE","FUNERAL","26-35",102,99,"S","S","COMP84","SKILLED SEMI SKILLED","PAYPOINT202"
"ACT",3500,88,"PUBLIC/SECURITY/COMPLIANCE","RSO","FEMALE","FEMALE","RISK","18-25",220,20,"S","S","COMP19","POLICE OFFICER","PAYPOINT224"
"CAN",1413,78.6043713655504,"LABOUR/GENERAL/MANUAL","DSO","FEMALE","FEMALE","INVEST","26-35",105,31,"S","S","COMP121","LABOURER","Otherwise"
"LAP",5299.5,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",318,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"CAN",2494,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","FEMALE","FEMALE","FUNERAL","36-45",91,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",5630,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","26-35",303.19,99,"S","S","COMP34","Otherwise","PAYPOINT224"
"LAP",5361,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","INVEST","26-35",205,27,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",3231,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",130.08,99,"S","S","Otherwise","ARMED FORCE SOLDIER","PAYPOINT224"
"ACT",4490,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",413.7,32,"M","M","COMP102","ARMED FORCE SOLDIER","PAYPOINT224"
"LAP",4062,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",217.19,99,"D","D","COMP95","Otherwise","PAYPOINT381"
"LAP",2000,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","18-25",149,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"ACT",2734,78.6043713655504,"PRIMARY/AGRICULTURE/WILDLIFE","RSO","MALE","MALE","FUNERAL","26-35",166.48,99,"S","S","COMP74","Otherwise","PAYPOINT224"
"ACT",5832,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","RISK","26-35",465.85,10,"S","S","COMP19","PROFESSIONAL CLERICAL","PAYPOINT381"
"ACT",2829,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","RISK","26-35",172,12,"S","S","COMP19","Otherwise","PAYPOINT21"
"ACT",8976,88.2727090435131,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","FEMALE","RISK","18-25",215.25,10,"S","S","COMP19","Otherwise","Otherwise"
"ACT",6819,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",329.66,99,"M","M","COMP19","TEACHER","PAYPOINT224"
"ACT",2013,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","DSO","MALE","MALE","RISK","18-25",187.55,16,"S","S","COMP19","Otherwise","Otherwise"
"CAN",5820,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","RISK","26-35",215,18,"M","M","Otherwise","TEACHER","PAYPOINT21"
"ACT",4782,84.375,"PUBLIC/CUSTOMS/TRANSPORT/LOGISTICS","RSO","FEMALE","FEMALE","FUNERAL","36-45",219.4,99,"M","M","COMP19","Otherwise","PAYPOINT224"
"ACT",2203,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","INVEST","26-35",105,25,"S","S","COMP19","Otherwise","PAYPOINT381"
"ACT",1275,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","DSO","FEMALE","FEMALE","RISK","26-35",159.5,25,"M","M","Otherwise","COOK  CATERING","Otherwise"
"ACT",8035,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","RSO","MALE","MALE","RISK","18-25",100,25,"S","S","COMP95","Otherwise","PAYPOINT224"
"ACT",10104,81.3333333333333,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","RISK","46-55",165,17,"M","M","COMP102","TEACHER","PAYPOINT224"
"ACT",2247,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",164.11,99,"S","S","COMP19","ARMED FORCE SOLDIER","PAYPOINT224"
"SUR",4179,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","FEMALE","FEMALE","RISK","26-35",242,15,"W","W","COMP70","TEACHER","PAYPOINT76"
"ACT",2497,80.6666666666667,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","MALE","MALE","RISK","18-25",155,25,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",8624,97.5903614457831,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","RISK","26-35",155,19,"S","S","COMP102","Otherwise","PAYPOINT224"
"ACT",11837,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","MALE","FEMALE","RISK","36-45",505,22,"S","S","COMP19","MINOR","PAYPOINT224"
"ACT",8700,80.8510638297872,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",292.82,10,"S","S","COMP19","CLERK","PAYPOINT21"
"ACT",5705,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","INVEST","36-45",150,18,"M","M","COMP156","Otherwise","PAYPOINT24"
"ACT",6956,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","RSO","MALE","MALE","FUNERAL","46-55",173.1,99,"S","S","Otherwise","Otherwise","PAYPOINT224"
"LAP",800,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","26-35",80,25,"S","S","COMP19","SECRETARY","PAYPOINT381"
"CAN",3226,78.6043713655504,"PUBLIC/EDUCATION/GOVERNANCE","RSO","FEMALE","FEMALE","RISK","36-45",162.75,16,"S","S","COMP19","Otherwise","PAYPOINT224"
"LAP",4500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","26-35",247,99,"S","S","COMP19","MECHANIC","PAYPOINT381"
"ACT",2159,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",129,99,"S","S","Otherwise","SKILLED SEMI SKILLED","PAYPOINT223"
"CAN",3616,87.3417721518987,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","36-45",222.28,25,"S","S","COMP19","TEACHER","PAYPOINT224"
"LAP",2500,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","FEMALE","FEMALE","RISK","18-25",155,10,"S","S","COMP52","Otherwise","PAYPOINT378"
"CAN",1681,78.6043713655504,"SERVICES/SALES/CONSULTING","DSO","MALE","MALE","RISK","36-45",140,25,"S","S","COMP121","Otherwise","Otherwise"
"CAN",9433,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","INVEST","26-35",305,26,"S","S","COMP19","Otherwise","Otherwise"
"ACT",7362,83.0508474576271,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","36-45",155,25,"S","S","COMP19","TECHNICIAN","PAYPOINT224"
"CAN",4040,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","DSO","FEMALE","FEMALE","RISK","26-35",100,25,"S","S","COMP19","MINOR","Otherwise"
"ACT",13783,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","INVEST","36-45",100,17,"S","S","Otherwise","TEACHER","PAYPOINT224"
"ACT",6149,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",370,99,"M","M","COMP87","Otherwise","PAYPOINT202"
"ACT",2500,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",116,99,"S","S","Otherwise","TEACHER","Otherwise"
"LAP",2000,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","MALE","MALE","RISK","26-35",135,15,"S","S","COMP95","Otherwise","PAYPOINT202"
"ACT",5522,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","FUNERAL","26-35",154.35,99,"S","S","COMP19","SKILLED SEMI SKILLED","Otherwise"
"LAP",950,78.6043713655504,"UTILITIES/WATER/ENVIRONMENT","ADD","FEMALE","FEMALE","FUNERAL","36-45",106,99,"S","S","COMP95","Otherwise","PAYPOINT21"
"ACT",1562,70,"PUBLIC/GOVERNMENT/ADMINISTRATION","DSO","MALE","MALE","RISK","18-25",150.5,25,"M","M","COMP19","ADMINISTRATION OFFICER  MANAGER  ASSISTANT","Otherwise"
"ACT",4500,78.6043713655504,"INFORMATION/COMMUNICATION/TECHNOLOGY","ADD","FEMALE","FEMALE","FUNERAL","26-35",300.98,99,"S","S","COMP19","Otherwise","PAYPOINT21"
"LAP",1000,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",112,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",1100,78.6043713655504,"TRANSPORT/DRIVING/OPERATIONS","ADD","MALE","MALE","FUNERAL","18-25",94.93,99,"S","S","COMP19","DRIVER OTHER THAN CHAUFFEUR","PAYPOINT202"
"LAP",2210,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","MALE","MALE","FUNERAL","26-35",225,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",1200,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","MALE","MALE","FUNERAL","26-35",101,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",2427,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","36-45",89.25,99,"M","M","COMP19","SKILLED SEMI SKILLED","PAYPOINT224"
"ACT",8616,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",255.85,99,"M","M","COMP19","TEACHER","PAYPOINT224"
"ACT",10104,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","36-45",181.845,99,"M","M","COMP34","TEACHER","PAYPOINT224"
"ACT",4802,87.5,"HEALTHCARE/MEDICAL/SCIENTIFIC","RSO","FEMALE","FEMALE","RISK","18-25",302.5,14,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",9907,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","36-45",152,99,"S","S","COMP19","TEACHER","PAYPOINT224"
"ACT",1915,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","RSO","MALE","MALE","FUNERAL","36-45",125.2,99,"S","S","COMP19","SECURITY OFFICER  WATCHMAN","PAYPOINT223"
"LAP",8126,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","26-35",177.45,99,"M","M","COMP19","Otherwise","Otherwise"
"ACT",6819,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","DSO","FEMALE","MALE","RISK","26-35",267.75,20,"M","UNKNOWN","COMP19","CLERK","Otherwise"
"CAN",7960,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",212,99,"S","S","Otherwise","TEACHER","PAYPOINT224"
"ACT",7003,82.0512820512821,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","36-45",80,25,"S","S","COMP19","TEACHER","PAYPOINT224"
"LAP",1685,78.6043713655504,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","FUNERAL","26-35",243,99,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",6819,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","18-25",135,99,"S","S","COMP156","SKILLED SEMI SKILLED","PAYPOINT224"
"LAP",1262,78.6043713655504,"INDUSTRIAL/MECHANICAL/METALWORK","DSO","MALE","MALE","FUNERAL","26-35",102.54,99,"S","S","COMP19","Otherwise","Otherwise"
"LAP",1160,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","ADD","FEMALE","FEMALE","FUNERAL","18-25",109,99,"S","S","COMP19","COOK  CATERING","PAYPOINT202"
"ACT",6000,78.6043713655504,"HEALTHCARE/NURSING/SOCIAL CARE","ADD","FEMALE","MALE","RISK","26-35",150,15,"W","S","COMP19","MINOR","PAYPOINT202"
"ACT",825,78.6043713655504,"SERVICES/RETAIL/SMALL BUSINESS","ADD","FEMALE","FEMALE","FUNERAL","26-35",102.9,99,"S","S","Otherwise","Otherwise","PAYPOINT21"
"CAN",1501,78.6043713655504,"PUBLIC/SECURITY/COMPLIANCE","ADD","MALE","MALE","FUNERAL","36-45",151,99,"S","S","COMP156","SECURITY OFFICER  WATCHMAN","PAYPOINT202"
"ACT",1300,78.6043713655504,"HOSPITALITY/FOOD/ACCOMMODATION","RSO","MALE","MALE","FUNERAL","18-25",138,99,"M","M","COMP19","Otherwise","PAYPOINT224"
"ACT",6956,80.7692307692308,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","RISK","26-35",181.5,10,"S","S","COMP19","TEACHER","PAYPOINT224"
"LAP",815,78.6043713655504,"SERVICES/SANITATION/PROCESSING","ADD","FEMALE","FEMALE","FUNERAL","26-35",97,99,"S","S","Otherwise","CLEANER","PAYPOINT202"
"ACT",6292,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",399.1,99,"M","M","COMP19","TEACHER","PAYPOINT224"
"ACT",2957,78.6043713655504,"CONSTRUCTION/TRADES/CRAFTWORK","DSO","MALE","MALE","INVEST","18-25",100,38,"M","M","COMP52","Otherwise","PAYPOINT24"
"ACT",4878,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","FEMALE","FEMALE","FUNERAL","26-35",226.38,99,"S","S","COMP19","TEACHER","PAYPOINT224"
"ACT",7823,89.4736842105263,"HEALTHCARE/NURSING/SOCIAL CARE","RSO","FEMALE","FEMALE","RISK","26-35",339.41,25,"S","S","COMP52","MINOR","PAYPOINT224"
"ACT",1157,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","ADD","MALE","MALE","FUNERAL","18-25",203.96,99,"S","S","COMP35","SKILLED SEMI SKILLED","PAYPOINT202"
"LAP",20000,78.6043713655504,"SERVICES/SALES/CONSULTING","ADD","MALE","MALE","RISK","26-35",300,25,"M","M","COMP19","Otherwise","PAYPOINT21"
"ACT",15605,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","DSO","MALE","MALE","INVEST","36-45",181.5,13,"S","S","COMP19","Otherwise","Otherwise"
"SUR",9000,78.9473684210526,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","FEMALE","MALE","RISK","26-35",210,10,"S","S","COMP19","SCHOLAR OR STUDENT","Otherwise"
"ACT",9301,78.6043713655504,"HEALTHCARE/MEDICAL/SCIENTIFIC","DSO","FEMALE","FEMALE","FUNERAL","26-35",242,99,"S","S","COMP19","Otherwise","Otherwise"
"CAN",2500,84.2105263157895,"CORPORATE/FINANCE/ADMINISTRATION","ADD","FEMALE","FEMALE","RISK","36-45",198,20,"M","M","Otherwise","Otherwise","PAYPOINT202"
"ACT",3454,78.6043713655504,"PUBLIC/GOVERNMENT/ADMINISTRATION","RSO","MALE","MALE","FUNERAL","18-25",97.02,99,"S","S","Otherwise","ARMED FORCE SOLDIER","PAYPOINT224"
"LAP",7000,98.2625,"UTILITIES/WATER/ENVIRONMENT","ADD","MALE","MALE","RISK","26-35",300,5,"S","S","COMP19","Otherwise","PAYPOINT202"
"ACT",5077,78.6043713655504,"PROFESSIONAL/ENGINEERING/TECHNICAL","RSO","MALE","MALE","FUNERAL","46-55",189,99,"S","S","COMP19","Otherwise","PAYPOINT224"
"ACT",4296,68.9655172413793,"INFORMATION/COMMUNICATION/TECHNOLOGY","DSO","MALE","MALE","RISK","26-35",125,11,"S","S","COMP19","OPERATOR OTHER THAN COMPUTER","PAYPOINT24"
